,gi,AccNum,Name,Topology,BaltimoreClass,Order,Family,Subfamily,Genera,Lineage
2808,640884439,NC_024140.1,Pseudomonas phage vB_PaeP_C2-10_Ab09,linear,1,Caudovirales,Podoviridae,,Lit1virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Lit1virus."
2809,429315958,NC_019813.1,Pseudomonas phage vB_PaeP_p2-10_Or1,linear,1,Caudovirales,Podoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; unclassified Luz24likevirus."
2810,589286872,NC_023575.1,Pseudomonas phage vB_PaeP_Tr60_Ab31,linear,1,,,,," Viruses; dsDNA viruses, no RNA stage; unclassified dsDNA phages."
2811,374531645,NC_016765.1,Pseudomonas phage PMG1,linear,1,Caudovirales,Siphoviridae,,D3virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; D3virus."
2812,658311458,NC_024381.1,Pseudomonas phage vB_PaeS_SCH_Ab26,linear,1,Caudovirales,Siphoviridae,,Septima3virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Septima3virus."
2813,162135082,NC_010116.1,Pseudomonas phage YuA,circular,1,Caudovirales,Siphoviridae,,Yuavirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Yuavirus."
2814,422933777,NC_019492.1,Pseudoplusia includens densovirus,linear,2,,Parvoviridae,Densovirinae,Ambidensovirus, Viruses; ssDNA viruses; Parvoviridae; Densovirinae; Ambidensovirus.
2815,751868139,NC_026268.1,Pseudoplusia includens SNPV IE,circular,1,,Baculoviridae,,Alphabaculovirus," Viruses; dsDNA viruses, no RNA stage; Baculoviridae; Alphabaculovirus."
2816,38638196,NC_005264.1,Psittacid alphaherpesvirus 1,linear,1,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Iltovirus," Viruses; dsDNA viruses, no RNA stage; Herpesvirales; Herpesviridae; Alphaherpesvirinae; Iltovirus."
2817,21326229,NC_003973.1,Thetapapillomavirus 1,circular,1,,Papillomaviridae,,Thetapapillomavirus," Viruses; dsDNA viruses, no RNA stage; Papillomaviridae; Thetapapillomavirus."
2818,472339781,NC_020841.1,Psychrobacter phage pOW20-A,linear,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
2819,593779737,NC_023734.1,Psychrobacter phage Psymv2,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
2820,440285320,NC_020070.1,Pteronotus polyomavirus,circular,1,,Polyomaviridae,,," Viruses; dsDNA viruses, no RNA stage; Polyomaviridae; unclassified Polyomaviridae."
2821,701219325,NC_025395.1,Puerto Almendras virus,linear,5,Mononegavirales,Rhabdoviridae,,Almendravirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Rhabdoviridae; Almendravirus.
2822,190149262,NC_010946.1,Pumpkin yellow mosaic Malaysia virus,circular,2,,Geminiviridae,,Begomovirus, Viruses; ssDNA viruses; Geminiviridae; Begomovirus.
2823,526244935,NC_021864.1,Puniceispirillum phage HMO-2011,circular,1,Caudovirales,Podoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae."
2824,607064649,NC_023894.1,Pygoscelis adeliae papillomavirus 1,circular,1,,Papillomaviridae,,Treisepsilonpapillomavirus," Viruses; dsDNA viruses, no RNA stage; Papillomaviridae; Treisepsilonpapillomavirus."
2825,47131155,NC_005872.1,Pyrobaculum spherical virus,linear,1,,Globuloviridae,,Globulovirus," Viruses; dsDNA viruses, no RNA stage; Globuloviridae; Globulovirus."
2826,149274319,NC_009597.1,Pyrococcus abyssi virus 1,circular,1,,,,," Viruses; dsDNA viruses, no RNA stage; unclassified dsDNA viruses; unclassified archaeal dsDNA viruses."
2827,358025590,NC_016403.1,Quail picornavirus QPV1/HUN/2010,linear,4,Picornavirales,Picornaviridae,,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae."
2828,229904919,NC_012671.1,Quang Binh virus,linear,4,,Flaviviridae,,Flavivirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Flaviviridae; Flavivirus."
2829,700074631,NC_025346.1,Rabbit astrovirus TN/2208/2010,linear,4,,Astroviridae,,Mamastrovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Astroviridae; Mamastrovirus; unclassified Mamastrovirus."
2830,218148631,NC_011704.1,Rabbit calicivirus Australia 1 MIC-07,linear,4,,Caliciviridae,,Lagovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Caliciviridae; Lagovirus; unclassified Lagovirus."
2831,394935448,NC_017083.1,Rabbit coronavirus HKU14,linear,4,Nidovirales,Coronaviridae,Coronavirinae,Betacoronavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Nidovirales; Coronaviridae; Coronavirinae; Betacoronavirus; unclassified Betacoronavirus."
2832,9633809,NC_001266.1,Rabbit fibroma virus,linear,1,,Poxviridae,Chordopoxvirinae,Leporipoxvirus," Viruses; dsDNA viruses, no RNA stage; Poxviridae; Chordopoxvirinae; Leporipoxvirus."
2833,9790292,NC_001543.1,Rabbit hemorrhagic disease virus,linear,4,,Caliciviridae,,Lagovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Caliciviridae; Lagovirus."
2834,9635132,NC_002232.1,Kappapapillomavirus 1,linear,1,,Papillomaviridae,,Kappapapillomavirus," Viruses; dsDNA viruses, no RNA stage; Papillomaviridae; Kappapapillomavirus."
2835,118430707,NC_008580.1,Rabbit vesivirus,linear,4,,Caliciviridae,,Vesivirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Caliciviridae; Vesivirus; unclassified Vesivirus."
2836,9627197,NC_001542.1,Rabies lyssavirus,linear,5,Mononegavirales,Rhabdoviridae,,Lyssavirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Rhabdoviridae; Lyssavirus.
2837,601447879,NC_023845.1,Raccoon polyomavirus,circular,1,,Polyomaviridae,,," Viruses; dsDNA viruses, no RNA stage; Polyomaviridae; unclassified Polyomaviridae."
2838,164564320,NC_010239.1,Radish leaf curl betasatellite,circular,8,,,,, Viruses; Satellites; Tolecusatellitidae; Betasatellite.
2839,164564312,NC_010238.1,Radish leaf curl virus,circular,2,,Geminiviridae,,Begomovirus, Viruses; ssDNA viruses; Geminiviridae; Begomovirus.
2840,589287117,NC_023586.1,Ralstonia phage 1 NP-2014,circular,2,,Inoviridae,,, Viruses; ssDNA viruses; Inoviridae; unclassified Inoviridae.
2841,156535141,NC_005131.2,Ralstonia phage p12J,linear,2,,Inoviridae,,, Viruses; ssDNA viruses; Inoviridae; unclassified Inoviridae.
2842,327198628,NC_015297.1,Ralstonia phage PE226,circular,2,,Inoviridae,,, Viruses; ssDNA viruses; Inoviridae; unassigned Inoviridae.
2843,145708074,NC_009382.1,Ralstonia phage RSA1,linear,1,Caudovirales,Myoviridae,Peduovirinae,P2virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Peduovirinae; P2virus."
2844,197935853,NC_011201.1,Ralstonia phage RSB1,linear,1,Caudovirales,Podoviridae,Autographivirinae,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Autographivirinae; unclassified phiKMV-like phages."
2845,593779895,NC_023736.1,Ralstonia phage RSB2,linear,1,Caudovirales,Podoviridae,Autographivirinae,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Autographivirinae; unclassified Autographivirinae."
2846,560186125,NC_022917.1,Ralstonia phage RSB3,linear,1,Caudovirales,Podoviridae,Autographivirinae,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Autographivirinae; unclassified phiKMV-like phages."
2847,560186020,NC_022915.1,Ralstonia phage RSK1,linear,1,Caudovirales,Podoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae."
2848,269838879,NC_010811.2,Ralstonia phage phiRSL1,circular,1,Caudovirales,Myoviridae,,Rslunavirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Rslunavirus."
2849,565323596,NC_008574.2,Ralstonia phage RSM1,circular,2,,Inoviridae,,Habenivirus, Viruses; ssDNA viruses; Inoviridae; Habenivirus.
2850,209901313,NC_011399.1,Ralstonia phage RSM3,circular,2,,Inoviridae,,Habenivirus, Viruses; ssDNA viruses; Inoviridae; Habenivirus.
2851,423262453,NC_019548.1,Ralstonia phage RSS0,circular,2,,Inoviridae,,Inovirus, Viruses; ssDNA viruses; Inoviridae; Inovirus; unclassified Inovirus.
2852,118430711,NC_008575.1,Ralstonia phage RSS1,circular,2,,Inoviridae,,, Viruses; ssDNA viruses; Inoviridae; unassigned Inoviridae.
2853,526120125,NC_021866.1,Ralstonia phage RSS20,circular,2,,Inoviridae,,Inovirus, Viruses; ssDNA viruses; Inoviridae; Inovirus; unclassified Inovirus.
2854,526120121,NC_021862.1,Ralstonia phage RSS30,circular,2,,Inoviridae,,Inovirus, Viruses; ssDNA viruses; Inoviridae; Inovirus; unclassified Inovirus.
2855,691326850,NC_025115.1,Ralstonia phage RSY1,circular,1,Caudovirales,Myoviridae,Peduovirinae,P2virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Peduovirinae; P2virus."
2856,529217046,NC_021930.1,Rangifer tarandus papillomavirus 2,circular,1,,Papillomaviridae,,Xipapillomavirus," Viruses; dsDNA viruses, no RNA stage; Papillomaviridae; Xipapillomavirus."
2857,109638461,NC_008211.1,Ranid herpesvirus 1,linear,1,Herpesvirales,Alloherpesviridae,,Batrachovirus," Viruses; dsDNA viruses, no RNA stage; Herpesvirales; Alloherpesviridae; Batrachovirus."
2858,109638594,NC_008210.1,Ranid herpesvirus 2,linear,1,Herpesvirales,Alloherpesviridae,,Batrachovirus," Viruses; dsDNA viruses, no RNA stage; Herpesvirales; Alloherpesviridae; Batrachovirus."
2859,331271175,NC_015455.1,Raptor adenovirus 1,linear,1,,Adenoviridae,,Siadenovirus," Viruses; dsDNA viruses, no RNA stage; Adenoviridae; Siadenovirus."
2860,20386798,NC_003740.1,Raspberry bushy dwarf virus,linear,4,,,,Idaeovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Idaeovirus."
2861,118197609,NC_008585.1,Raspberry leaf mottle virus,linear,4,,Closteroviridae,,Closterovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Closteroviridae; Closterovirus."
2862,253750530,NC_012936.1,Rat coronavirus Parker,linear,4,Nidovirales,Coronaviridae,Coronavirinae,Betacoronavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Nidovirales; Coronaviridae; Coronavirinae; Betacoronavirus."
2863,360040884,NC_016442.1,Rattail cactus necrosis-associated virus,linear,4,,Virgaviridae,,Tobamovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Virgaviridae; Tobamovirus."
2864,115334607,NC_008375.1,Raven circovirus,circular,2,,Circoviridae,,Circovirus, Viruses; ssDNA viruses; Circoviridae; Circovirus.
2865,157939612,NC_009889.1,RD114 retrovirus,linear,7,,Retroviridae,Orthoretrovirinae,Gammaretrovirus, Viruses; Retro-transcribing viruses; Retroviridae; Orthoretrovirinae; Gammaretrovirus; unclassified Gammaretrovirus.
2866,224923880,NC_012210.1,Red clover vein mosaic virus,linear,4,Tymovirales,Betaflexiviridae,Quinvirinae,Carlavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Betaflexiviridae; Quinvirinae; Carlavirus."
2867,126165310,NC_009041.1,Rehmannia mosaic virus,linear,4,,Virgaviridae,,Tobamovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Virgaviridae; Tobamovirus."
2868,676700255,NC_024778.1,Loveridges garter snake virus 1,linear,5,Mononegavirales,Bornaviridae,,Bornavirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Bornaviridae; Bornavirus.
2869,9629367,NC_001803.1,Respiratory syncytial virus,linear,5,Mononegavirales,Pneumoviridae,,Pneumovirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Pneumoviridae; Pneumovirus; unclassified Pneumovirus.
2870,22789222,NC_004161.1,Reston ebolavirus,linear,5,Mononegavirales,Filoviridae,,Ebolavirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Filoviridae; Ebolavirus.
2871,62326506,NC_006934.1,Reticuloendotheliosis virus,linear,7,,Retroviridae,Orthoretrovirinae,Gammaretrovirus, Viruses; Retro-transcribing viruses; Retroviridae; Orthoretrovirinae; Gammaretrovirus.
2872,9628445,NC_001678.1,Alphapapillomavirus 12,circular,1,,Papillomaviridae,,Alphapapillomavirus," Viruses; dsDNA viruses, no RNA stage; Papillomaviridae; Alphapapillomavirus."
2873,195546530,NC_011103.1,Rhizobium phage 16-3,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
2874,514231471,NC_021560.1,Rhizobium phage RR1-A,linear,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
2875,514231135,NC_021557.1,Rhizobium phage RR1-B,linear,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
2876,589890395,NC_023566.1,Rhizobium phage vB_RglS_P106B,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
2877,712912907,NC_025429.1,Rhizobium phage vB_RleM_P10VF,linear,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
2878,712912693,NC_025427.1,Rhizobium phage vB_RleM_PPF1,linear,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
2879,588498646,NC_023502.1,Rhizobium phage vB_RleS_L338C,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
2880,555928257,NC_022619.1,Rhizoctonia cerealis alphaendornavirus 1,linear,3,,Endornaviridae,,Alphaendornavirus, Viruses; dsRNA viruses; Endornaviridae; Alphaendornavirus.
2881,406356606,NC_018613.1,Rhizosolenia setigera RNA virus 01,linear,4,Picornavirales,,,Bacillarnavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; unassigned Picornavirales; Bacillarnavirus."
2882,472339668,NC_020839.1,Rhodobacter phage RC1,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
2883,356870838,NC_016165.1,Rhodobacter phage RcapMu,circular,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
2884,461474957,NC_020489.1,Rhodobacter phage RcapNL,linear,1,,,,," Viruses; dsDNA viruses, no RNA stage; unclassified dsDNA phages."
2885,509142176,NC_021347.1,Rhodococcus phage E3,circular,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
2886,372450032,NC_016655.1,Rhodococcus phage REQ1,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
2887,372449821,NC_016652.1,Rhodococcus phage REQ2,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
2888,372449971,NC_016654.1,Rhodococcus phage REQ3,linear,-1,,,,, Viruses; unclassified bacterial viruses.
2889,593775934,NC_023706.1,Rhodococcus phage ReqiDocB7,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
2890,593779787,NC_023735.1,Rhodococcus phage ReqiPepy6,linear,1,Caudovirales,Siphoviridae,,Pepy6virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Pepy6virus."
2891,593778341,NC_023722.1,Rhodococcus phage ReqiPine5,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
2892,593774713,NC_023694.1,Rhodococcus phage ReqiPoco6,linear,1,Caudovirales,Siphoviridae,,Pepy6virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Pepy6virus."
2893,372449904,NC_016653.1,Rhodococcus phage RER2,linear,1,Caudovirales,Siphoviridae,,Rer2virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Rer2virus."
2894,372449733,NC_016650.1,Rhodococcus phage RGL3,linear,1,Caudovirales,Siphoviridae,,L5virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; L5virus."
2895,372449800,NC_016651.1,Rhodococcus phage RRH1,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
2896,306478697,NC_014481.1,Rhododendron virus A,linear,3,,Amalgaviridae,,Amalgavirus, Viruses; dsRNA viruses; Amalgaviridae; Amalgavirus.
2897,30027774,NC_004735.1,Rhodothermus phage RM378,linear,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
2898,472342874,NC_020866.1,Rhodovulum phage RS1,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
2899,9629935,NC_001874.1,Rhopalosiphum padi virus,linear,4,Picornavirales,Dicistroviridae,,Cripavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Dicistroviridae; Cripavirus."
2900,383271565,NC_002792.2,Ribgrass mosaic virus,linear,4,,Virgaviridae,,Tobamovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Virgaviridae; Tobamovirus."
2901,9630630,NC_001914.1,Rice tungro bacilliform virus,linear,7,,Caulimoviridae,,Tungrovirus, Viruses; Retro-transcribing viruses; Caulimoviridae; Tungrovirus.
2902,9627950,NC_001632.1,Rice tungro spherical virus,linear,4,Picornavirales,Secoviridae,,Waikavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Secoviridae; Waikavirus."
2903,18450262,NC_003380.1,Rice yellow mottle virus satellite,circular,8,,,,, Viruses; Satellites; Satellite Nucleic Acids; Single stranded RNA satellites; Circular single stranded RNA satellites.
2904,449265355,NC_001575.2,Rice yellow mottle virus,linear,4,,,,Sobemovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Sobemovirus."
2905,20428615,NC_003746.1,Rice yellow stunt nucleorhabdovirus,linear,5,Mononegavirales,Rhabdoviridae,,Nucleorhabdovirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Rhabdoviridae; Nucleorhabdovirus.
2906,418489849,NC_019490.1,Riemerella phage RAP44,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
2907,56410431,NC_006296.2,Rinderpest virus (strain Kabete O),linear,5,Mononegavirales,Paramyxoviridae,,Morbillivirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Paramyxoviridae; Morbillivirus.
2908,20178608,NC_003675.1,Rio Bravo virus,linear,4,,Flaviviridae,,Flavivirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Flaviviridae; Flavivirus; Rio Bravo virus group."
2909,485191031,NC_021153.1,Rodent hepacivirus,linear,4,,Flaviviridae,,Hepacivirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Flaviviridae; Hepacivirus; unclassified Hepacivirus."
2910,321496547,NC_015049.1,Cricetid gammaherpesvirus 2,linear,1,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Rhadinovirus," Viruses; dsDNA viruses, no RNA stage; Herpesvirales; Herpesviridae; Gammaherpesvirinae; Rhadinovirus."
2911,485191043,NC_021154.1,Rodent pegivirus,linear,4,,Flaviviridae,,Pegivirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Flaviviridae; Pegivirus; unclassified Pegivirus."
2912,456351080,NC_020415.1,Rosa rugosa leaf distortion virus,linear,4,,Tombusviridae,,Pelarspovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tombusviridae; Pelarspovirus."
2913,629633531,NC_024070.1,Rosavirus A2,linear,4,Picornavirales,Picornaviridae,,Rosavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Rosavirus."
2914,672550956,NC_024695.1,Rose leaf curl betasatellite,circular,8,,,,, Viruses; Satellites; Tolecusatellitidae; Betasatellite.
2915,672550925,NC_024687.1,Rose leaf curl virus,circular,2,,Geminiviridae,,Begomovirus, Viruses; ssDNA viruses; Geminiviridae; Begomovirus.
2916,686983180,NC_024906.1,Rose leaf rosette-associated virus,linear,4,,Closteroviridae,,Closterovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Closteroviridae; Closterovirus; unclassified Closterovirus."
2917,189418884,NC_010806.1,Rose spring dwarf-associated virus,linear,4,,Luteoviridae,,Luteovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Luteoviridae; Luteovirus."
2918,410428377,NC_019031.1,Rose yellow mosaic virus,linear,4,,Potyviridae,,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae."
2919,478755998,NC_020999.1,Rose yellow vein virus,circular,7,,Caulimoviridae,,Rosadnavirus, Viruses; Retro-transcribing viruses; Caulimoviridae; Rosadnavirus.
2920,667699533,NC_024485.1,Rosellinia necatrix fusarivirus 1,linear,-1,,,,, Viruses; ssRNA viruses; unclassified ssRNA viruses.
2921,514361121,NC_021565.1,Rosellinia necatrix victorivirus 1,linear,3,,Totiviridae,,Victorivirus, Viruses; dsRNA viruses; Totiviridae; Victorivirus.
2922,331028054,NC_015466.1,Roseobacter phage RDJL Phi 1,circular,1,Caudovirales,Siphoviridae,,Rdjlvirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Rdjlvirus."
2923,9964607,NC_002519.1,Roseobacter phage SIO1,linear,1,Caudovirales,Podoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae."
2924,237651540,NC_012697.1,Silicibacter phage DSS3phi2,linear,1,Caudovirales,Podoviridae,,N4virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; N4virus; unclassified N4likevirus."
2925,237651460,NC_012696.1,Sulfitobacter phage EE36phi1,linear,1,Caudovirales,Podoviridae,,N4virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; N4virus; unclassified N4likevirus."
2926,9790297,NC_001544.1,Ross River virus,linear,4,,Togaviridae,,Alphavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Togaviridae; Alphavirus; SFV complex."
2927,48696604,NC_005888.1,Ross's goose hepatitis B virus,circular,7,,Hepadnaviridae,,, Viruses; Retro-transcribing viruses; Hepadnaviridae; unclassified Hepadnaviridae.
2928,658609068,NC_024443.1,Roundleaf bat hepatitis B virus,circular,7,,Hepadnaviridae,,Orthohepadnavirus, Viruses; Retro-transcribing viruses; Hepadnaviridae; Orthohepadnavirus.
2929,9626196,NC_001407.1,Rous sarcoma virus,linear,6,,Retroviridae,Orthoretrovirinae,Alpharetrovirus, Viruses; Retro-transcribing viruses; Retroviridae; Orthoretrovirinae; Alpharetrovirus.
2930,113200763,NC_008298.1,Rousettus aegyptiacus papillomavirus 1,circular,1,,Papillomaviridae,,Psipapillomavirus," Viruses; dsDNA viruses, no RNA stage; Papillomaviridae; Psipapillomavirus."
2931,409188582,NC_018871.1,Rousettus bat coronavirus HKU10,linear,4,Nidovirales,Coronaviridae,Coronavirinae,Alphacoronavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Nidovirales; Coronaviridae; Coronavirinae; Alphacoronavirus."
2932,336284682,NC_001545.2,Rubella virus,linear,4,,Togaviridae,,Rubivirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Togaviridae; Rubivirus."
2933,410118101,NC_019025.1,Rubus canadensis virus 1,linear,4,Tymovirales,Betaflexiviridae,Quinvirinae,Foveavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Betaflexiviridae; Quinvirinae; Foveavirus."
2934,197914881,NC_011187.1,Sowbane mosaic virus,linear,4,,,,Sobemovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Sobemovirus."
2935,221048143,NC_011920.1,Rudbeckia flower distortion virus,circular,7,,Caulimoviridae,,, Viruses; Retro-transcribing viruses; Caulimoviridae; unclassified Caulimoviridae.
2936,712912802,NC_025428.1,Ruegeria phage DSS3-P1,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
2937,9630737,NC_001948.1,Grapevine rupestris stem pitting-associated virus,linear,4,Tymovirales,Betaflexiviridae,Quinvirinae,Foveavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Betaflexiviridae; Quinvirinae; Foveavirus."
2938,607064665,NC_023895.1,Rupicapra rupicapra papillomavirus 1,circular,1,,Papillomaviridae,,Dyokappapapillomavirus," Viruses; dsDNA viruses, no RNA stage; Papillomaviridae; Dyokappapapillomavirus."
2939,9629496,NC_001814.1,Ryegrass mosaic virus,linear,4,,Potyviridae,,Rymovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Rymovirus."
2940,449265392,NC_003747.2,Ryegrass mottle virus,linear,4,,,,Sobemovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Sobemovirus."
2941,9632405,NC_002066.1,Sacbrood virus,linear,4,Picornavirales,Iflaviridae,,Iflavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Iflaviridae; Iflavirus."
2942,21557564,NC_004051.1,Saccharomyces 20S RNA narnavirus,linear,4,,Narnaviridae,,Narnavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Narnaviridae; Narnavirus."
2943,21557568,NC_004050.1,Saccharomyces 23S RNA narnavirus,linear,4,,Narnaviridae,,Narnavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Narnaviridae; Narnavirus."
2944,9629210,NC_001782.1,Saccharomyces cerevisiae killer virus M1,linear,3,,,,, Viruses; dsRNA viruses.
2945,20428567,NC_003745.1,Saccharomyces cerevisiae virus L-A,linear,3,,Totiviridae,,Totivirus, Viruses; dsRNA viruses; Totiviridae; Totivirus.
2946,9627980,NC_001641.1,Saccharomyces cerevisiae virus L-BC (La),linear,3,,Totiviridae,,Totivirus, Viruses; dsRNA viruses; Totiviridae; Totivirus.
2947,262396919,NC_013464.1,Saccharum streak virus,circular,2,,Geminiviridae,,Mastrevirus, Viruses; ssDNA viruses; Geminiviridae; Mastrevirus.
2948,182406744,NC_009448.2,Saffold virus,linear,4,Picornavirales,Picornaviridae,,Cardiovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Cardiovirus."
